Latitude,Longitude,Population_Density,Distance_to_Town,Terrain_Type,Average_Elevation,Median_Income,Percentage_of_Uncovered_Population,Distance_to_Existing_Tower,Available_Power_Supply,Average_Rainfall,Average_Temperature,Topography,Vegetation_Coverage,Road_Accessibility,Proximity_to_Fiber,Natural_Disaster_Risk,Local_Regulations,Spectrum_Availability,Projected_Growth_Rate
33.6482247,-109.6451869,417,32.29295429,Hilly,464.5168785,88610,45.54380922,17.49500435,0,6.956708521,13.4227532,Plateau,16.25984523,1,62.32153794,High,0,1,0.944110814
36.40965528,-119.8245049,496,80.793847,Hilly,3325.78262,85865,65.74521148,26.89563903,1,18.33483394,12.20887235,Valley,55.96712241,0,36.82213626,Medium,1,0,4.225790492
34.66181591,-119.9655036,537,10.80499285,Flat,3085.620786,35970,99.84648599,16.57279049,0,16.28666776,10.22198085,Basin,47.70576306,1,53.33276375,Medium,0,1,4.014999491
31.89936136,-118.0466736,425,46.10926298,Mountainous,4699.48491,98628,81.72530659,36.71088109,0,27.71072122,13.69653033,Basin,78.01327003,1,38.56905644,High,1,0,4.323217583
37.01738274,-117.9688679,281,43.33049296,Flat,4203.377458,21669,43.43078367,21.69824369,1,40.56299499,18.28127606,Valley,73.92086511,0,78.3827767,Low,0,0,2.376296421
35.56464637,-105.9020618,214,8.24082248,Flat,4716.209319,61108,74.32478529,6.656450389,0,12.47259886,30.85343352,Valley,27.57956037,1,94.82180099,Low,0,0,0.046778119
33.58621582,-115.9016793,307,41.66890286,Flat,4830.538116,72729,10.80475027,33.37938992,1,97.31588097,1.884094345,Plateau,10.24076701,1,90.37181561,Medium,1,0,1.236244301
39.1133919,-102.1057179,681,51.82442035,Flat,2204.04268,77476,41.5036047,1.542187346,0,0.20033142,30.21871426,Basin,57.43110502,1,41.07520743,Medium,1,0,1.27053053
30.20934118,-101.4278734,955,7.445364558,Hilly,2439.553406,22306,42.4924582,15.56721377,0,77.21184661,31.52425171,Plateau,67.70122128,0,64.17532358,Medium,0,0,1.423711678
33.15773151,-100.4821332,562,51.47635072,Hilly,1408.109841,54067,99.88238112,45.45001035,0,52.65080579,32.56267771,Plateau,50.74766465,0,29.10091853,High,0,1,1.232300483
30.56881398,-101.2183739,117,95.96455256,Mountainous,2542.162013,27228,39.10149639,5.614541248,0,8.557650319,37.07849968,Basin,66.7358838,1,51.04492691,High,0,0,4.616131043
37.66527316,-114.5622336,646,97.91251799,Mountainous,753.573491,63679,8.32816029,25.71686128,0,12.00318736,37.82932677,Basin,75.18675054,1,34.67144809,High,1,1,4.487452983
37.02107454,-109.8044631,161,53.63629808,Flat,3357.154804,42674,6.722795142,39.95933577,0,58.99992231,-4.603743231,Valley,44.39509386,1,35.29225404,Medium,1,0,4.586279833
33.31352219,-116.4909006,22,51.99459633,Hilly,124.6626733,57705,69.83843849,45.32060394,1,31.5253391,33.8855513,Plateau,50.25253109,1,32.64653974,Medium,1,0,1.022877618
36.75662902,-103.8758069,724,29.26530848,Flat,1178.138781,91321,28.90930896,28.43207651,1,45.01894034,32.27332388,Basin,63.4828703,1,26.20908506,Low,0,0,3.792329033
33.95937226,-102.2313659,88,99.7144317,Hilly,1040.358491,75109,86.89134477,8.505888625,1,54.91891107,8.870266271,Basin,61.62872881,0,51.64848882,Medium,1,1,3.238310547
37.56253791,-102.9742232,915,28.14868793,Hilly,4689.445357,40975,48.29476937,47.10201352,0,57.33481335,24.56779136,Basin,48.53082778,1,64.20404771,High,1,1,3.224994282
34.54183663,-111.332661,563,45.83722874,Mountainous,724.5087585,43150,33.03723846,37.71368345,0,58.26106655,36.33539552,Valley,25.34470141,1,95.58492988,Low,1,1,1.099229511
34.12279728,-104.8265223,178,1.290471722,Mountainous,4453.877254,90233,75.91144998,20.38784752,1,7.005063964,-5.433254394,Valley,68.1542141,1,21.43883045,High,0,0,2.540304628
39.34729915,-118.0484166,258,35.5739968,Hilly,621.7911068,76880,41.75325115,14.57205632,0,74.0478534,7.726018779,Basin,38.80650638,1,48.43740759,Low,1,1,3.563429723
32.508791,-119.1951046,130,8.07258976,Mountainous,3253.489931,70591,73.73833275,3.338107981,1,29.35041632,38.7004141,Basin,45.82901597,1,69.81069993,Medium,0,1,2.361718572
31.2044734,-104.9352717,396,74.63865227,Flat,1599.429841,32418,71.4091931,10.38012712,1,11.44308845,17.40915423,Basin,52.51308422,0,54.42552654,Medium,1,1,4.421471076
35.84543113,-111.4928945,448,56.54043085,Hilly,1580.011843,66307,72.32114389,39.10617611,1,10.2200894,-5.411412407,Plateau,46.7898169,0,74.71724032,High,0,1,1.285935842
39.69321812,-100.0890147,281,57.64501585,Hilly,4991.355501,73139,85.71218723,6.32275398,1,23.7015629,38.05188217,Valley,66.18385768,1,60.5722798,Low,1,0,1.938675919
33.77839214,-118.0549157,309,29.3646173,Hilly,1130.214289,90749,84.83993975,7.3412142,1,62.86799137,35.13698293,Valley,51.42513421,1,47.51005163,Medium,1,0,4.060551532
30.62036764,-102.8874464,730,81.67473274,Flat,1012.80034,55492,66.46082504,10.6007024,0,47.19229551,30.32154204,Basin,29.8861252,0,52.24535511,High,1,1,4.274762229
33.39305267,-110.4003387,482,1.323821608,Hilly,2946.673745,60556,95.69618719,20.37174476,1,10.70741096,29.6785858,Plateau,95.75884174,1,25.60352355,Low,1,1,0.338097854
35.05931654,-103.4569961,167,34.02651674,Mountainous,3703.761985,89523,2.072748899,10.26448613,0,3.23526763,14.29801923,Plateau,98.67116043,1,1.076143515,Medium,0,0,0.35123813
31.61923007,-103.6574544,642,66.29025156,Flat,4912.522618,36955,93.04229109,45.31087169,1,2.466568698,33.76236045,Valley,7.281901685,0,6.147095393,Low,0,1,4.258036461
36.58102218,-101.68016,236,90.8843312,Hilly,3507.068871,85259,14.82534203,13.62511209,1,42.10918166,5.284579764,Plateau,67.48380146,0,85.5495139,Medium,1,1,1.971733807
39.97749389,-114.0429998,430,24.22697974,Flat,2809.355331,29808,21.16430687,46.05489301,1,78.81389284,7.928867656,Valley,88.67078241,1,14.68917881,Low,1,1,0.889573942
34.51739476,-101.0040129,965,54.56890512,Flat,2045.658589,57417,81.7399049,49.26220802,0,57.36295499,0.800724984,Basin,95.13403229,0,6.255637227,Medium,1,1,1.843207805
33.54728557,-116.9666608,982,54.26115063,Mountainous,2975.564045,21686,40.04354827,37.98536446,1,80.96783685,10.15643874,Plateau,81.23846068,1,94.17223745,High,1,1,0.358172855
34.00704167,-118.3606244,33,87.54326254,Mountainous,3004.174984,77768,42.53104422,1.364415919,1,31.93885878,1.682471255,Basin,89.24811019,0,89.17182079,Low,0,0,4.625431205
31.15146178,-111.3676897,751,6.001172066,Mountainous,1088.557469,39016,26.12269611,12.76098576,0,14.0341063,6.991277748,Basin,35.64216459,1,7.986181289,High,0,1,1.262449697
38.83273601,-103.4335406,547,43.02308055,Hilly,3356.042808,22586,22.44411949,14.09933727,0,80.30016069,24.51888988,Basin,83.09210343,0,2.431103388,High,0,0,0.598589227
34.14825656,-110.5315774,579,19.0641018,Hilly,1022.118953,46344,10.62404548,27.59497483,0,72.78417256,11.50501482,Valley,61.12128449,0,12.82115301,High,1,1,0.293646176
33.87274411,-103.4142664,786,3.13172743,Mountainous,2449.774117,70800,19.67712205,8.761291446,0,58.91072466,28.38297798,Basin,42.56124673,1,53.39681882,High,0,0,0.337076308
36.59690273,-105.4062639,647,15.55606311,Mountainous,1299.347563,36257,56.67463474,4.783542502,1,88.77599643,13.95011274,Valley,80.84114624,1,37.36178328,Medium,0,1,3.722569393
34.42033421,-115.8114323,966,97.67059661,Hilly,1564.005119,20762,70.66088822,9.641529363,1,63.06801058,-3.038786635,Basin,22.06112367,1,55.32095306,Medium,1,1,3.027494265
36.48233469,-101.0223675,796,22.27000244,Mountainous,3069.3851,95637,73.88392763,17.04024635,1,52.58155047,27.10482657,Basin,94.77982495,0,39.35049548,Medium,0,1,0.263232576
30.6144629,-118.7843766,549,93.56804656,Flat,322.4255737,66008,37.01231955,3.411288533,0,50.23100512,-6.703511524,Valley,46.21177332,1,62.35430898,Medium,0,1,3.094827441
38.13723344,-102.0344058,912,21.32017992,Flat,60.17407662,70344,92.19547763,10.57284743,0,61.73750393,37.12212178,Plateau,84.89268804,1,81.56390009,Low,1,0,4.186725472
39.40503953,-113.911131,822,93.19822751,Flat,653.1000477,98599,32.87280566,9.208478333,0,51.66253307,32.04946478,Valley,24.55987042,0,76.66128678,Low,0,0,0.124799552
36.48765386,-109.9970383,991,65.80747258,Hilly,843.5348904,71178,11.11366434,38.84560701,0,27.27013467,38.15468779,Plateau,89.36365363,1,12.89032438,Low,1,1,0.601363262
39.54565929,-111.5529625,137,12.20863917,Mountainous,989.3648402,31083,94.5222769,9.309126091,0,95.38725105,2.432604239,Plateau,54.48961399,0,50.38087128,Medium,0,1,3.090323189
31.51432314,-116.5633089,103,58.60960036,Flat,3869.655351,64934,54.06771412,39.78543673,0,95.80615906,14.06129437,Valley,27.28688077,0,98.27207251,Medium,0,1,0.932258624
34.77416189,-112.8370627,712,32.53288972,Hilly,2234.289835,22626,97.13762221,25.90092545,1,16.68460377,-0.347809437,Plateau,60.14134672,1,78.42882288,High,0,0,0.374472197
36.01806734,-116.1413113,430,38.93216244,Mountainous,2349.680669,73145,39.36665532,38.1348548,0,53.05948194,11.12334816,Basin,7.396296743,0,68.18855412,Low,0,1,3.66440516
35.81736647,-115.9222705,281,44.57692483,Mountainous,3221.670814,28621,75.73932834,23.06748838,1,78.96158782,2.184443333,Basin,35.99298059,1,50.66238106,High,0,0,2.660754822
34.01461779,-116.2588633,493,42.84799523,Flat,3645.543842,50851,10.99367267,45.15170356,0,5.477577894,32.63838833,Valley,52.95573978,1,77.45151566,High,1,1,2.025863199
33.38084409,-110.2196524,14,66.74678016,Mountainous,17.54174777,64155,85.40791316,14.54941544,1,12.35627196,-3.920916187,Valley,52.64576554,0,56.14831704,Medium,0,0,1.598811368
31.26824023,-104.0413726,166,77.06843879,Mountainous,4283.626679,44287,17.06998055,38.57353573,0,54.48929945,1.254738937,Plateau,61.40863261,1,76.56054594,Medium,1,1,3.089972481
33.91742451,-108.6205993,61,33.58859123,Flat,4942.174236,60717,6.867907291,9.007580643,0,2.833940344,3.203961993,Plateau,4.322447353,1,77.31523443,High,0,1,1.78260783
31.62660815,-102.1358682,252,92.51203221,Flat,609.0371612,34722,9.775327175,44.24957764,0,83.29917643,26.90948781,Plateau,76.64784231,0,23.41810257,Medium,1,1,2.522665539
37.34365676,-107.2691102,672,93.90816509,Mountainous,3255.402918,66220,55.73755929,2.393603976,0,87.31658634,21.51858243,Basin,9.325840505,1,18.85717834,Low,0,0,0.929230301
32.08830935,-106.2131977,783,5.028353278,Hilly,12.068772,22695,29.18735406,23.41437002,1,73.63105474,-3.186766095,Valley,94.09049658,1,49.43758591,Medium,1,0,4.475488026
30.58565305,-106.6478554,429,2.475970099,Hilly,245.1474309,72663,96.09543231,21.64165568,0,82.23606483,20.28225137,Plateau,54.79321885,1,70.74530418,Low,0,1,0.512582833
35.52366138,-111.0108161,962,43.08156668,Flat,1425.0051,57235,85.26765924,31.56574357,1,67.17127764,32.32154224,Basin,98.03757321,1,73.31166911,Low,1,1,0.263923476
35.95229733,-106.2132236,938,59.47387985,Mountainous,4232.020422,85822,80.33077478,22.60573462,0,14.18666795,12.61118854,Plateau,18.17777923,1,53.94824986,High,1,0,2.276221783
38.71913061,-118.6058451,826,28.51257,Flat,3262.504507,32262,80.96384663,29.85995493,0,2.98545257,20.5916017,Basin,77.59776404,1,63.43230638,Low,0,0,4.379656481
35.76981612,-102.8029706,434,26.68196136,Hilly,2229.10466,55930,89.06773278,43.22344469,0,84.80844359,16.59872822,Basin,58.29289503,0,79.41343794,Medium,0,1,3.710188604
33.45480854,-104.4437571,89,68.15504914,Hilly,2192.992368,78576,86.521011,7.959397718,0,70.71608175,7.890966798,Valley,83.57555919,0,86.26092781,High,1,0,0.281500495
38.03011882,-115.0954008,704,60.56872418,Mountainous,2330.267872,55362,92.82075631,12.96321865,0,39.84614853,-9.871350931,Valley,5.156917349,1,50.53560569,High,0,0,4.509212808
35.40278893,-104.6393509,363,17.54754062,Flat,1555.165539,25693,93.4366323,40.33817602,1,79.68370771,-0.685293698,Plateau,36.52340565,0,17.42490222,High,1,1,1.055448102
30.79280285,-119.747148,628,88.56559536,Flat,4388.572588,94669,29.83213256,12.17513478,0,5.327999547,37.35802934,Plateau,65.92809738,1,69.10080215,High,0,1,2.556532941
35.6585056,-115.6550686,675,68.31763095,Hilly,2839.345656,42679,21.95641697,45.3770458,0,31.90857651,7.732299199,Valley,28.77701293,1,19.14896307,High,1,0,1.440067456
39.08018545,-118.6972552,302,36.89504867,Flat,2419.749818,57440,64.30981312,27.49975601,1,34.18497583,4.856219028,Valley,90.89241239,0,22.83239346,High,0,1,0.945325682
33.96312625,-104.3954617,726,68.67884431,Flat,2325.383016,30460,12.33312149,5.011352155,0,10.48751266,20.69499924,Basin,77.22753084,0,78.58156511,Medium,1,1,3.127832104
32.96325802,-104.882517,125,12.15265559,Flat,4679.132334,94585,21.11451137,2.012353105,0,74.16965721,35.18982685,Plateau,37.1803644,0,48.22289228,Medium,1,1,3.328309178
31.43469457,-103.7272795,538,47.35735633,Mountainous,3618.309641,66379,77.29566724,38.38232462,0,77.75268913,5.123102295,Plateau,14.99656559,0,39.63900887,High,0,0,2.696948782
31.51445522,-119.9103661,489,17.72945655,Hilly,724.0727736,95314,64.93354278,42.96119077,1,58.31704811,1.154457067,Basin,67.03899013,0,37.71732755,Low,0,0,0.71523963
34.32771484,-109.9753455,297,5.101693367,Flat,2184.85085,43147,65.08519553,12.75336533,0,41.78577441,35.09812763,Plateau,71.94805881,1,76.24721696,Low,1,0,2.679567439
35.95679824,-105.903276,677,34.49430076,Mountainous,1441.861052,20855,95.06384962,12.7982153,1,60.70524523,28.67531183,Plateau,27.34004672,0,41.26142643,High,1,1,2.683078888
30.80615405,-116.8919774,486,15.92281286,Flat,4934.343289,58688,66.76244614,47.75100311,1,89.83824668,25.12976718,Plateau,8.884708481,0,45.87118428,Medium,1,1,2.148357363
39.39568589,-107.0041854,34,63.71827774,Flat,2076.978532,76676,43.08071479,33.1531697,1,35.77520123,17.85959496,Basin,13.31514735,0,28.29919398,Medium,1,1,4.98092772
37.55133617,-118.317798,440,67.73272151,Hilly,339.3505151,62662,28.0332434,9.213091505,0,33.42471807,11.27769209,Valley,87.78443015,0,58.49069137,High,0,0,4.37531726
35.86623918,-116.3734829,287,15.72053832,Mountainous,2056.060007,33054,33.85553823,22.98076013,1,62.27285401,21.89259442,Plateau,37.81307519,0,74.25650223,Low,0,0,4.12327172
38.28438671,-110.4840637,996,3.436687555,Flat,1606.751403,97682,27.7813484,45.61136967,1,68.36381867,0.845438853,Plateau,79.94099714,0,32.48817519,Medium,1,1,1.940646241
30.80186757,-106.9286969,326,79.4882456,Hilly,2997.913235,73733,3.498806508,31.43753557,1,45.77487695,30.86775248,Plateau,39.92372035,1,86.83279635,Medium,0,1,3.299497691
34.76838878,-117.0826175,647,1.203645052,Mountainous,1130.390876,70292,26.15740223,20.96601039,1,85.95643462,10.8197806,Basin,76.49270768,0,2.337280386,Low,1,1,4.554568403
36.30093127,-116.2955334,821,35.04739583,Flat,179.8682485,42769,83.5370068,8.400641501,0,35.2288333,27.73700585,Plateau,84.01594409,0,3.403837195,High,1,0,3.591467727
38.28652906,-115.9110727,367,49.96374651,Hilly,479.4018758,37226,72.82289928,36.57409037,0,64.09172672,30.5841982,Plateau,32.83334868,1,27.62123175,High,0,1,1.900139666
37.8346956,-115.2259839,285,82.04557667,Flat,1415.737948,56604,62.18382489,14.54178157,0,66.7795867,-6.233557051,Basin,99.56474185,0,86.28933165,Low,0,0,2.411772893
32.7706925,-115.468923,886,84.01730563,Flat,1741.613158,81660,90.22053662,28.72962465,1,29.48195976,23.77250289,Basin,17.59354779,0,36.75564314,High,1,0,4.842820483
39.4088017,-112.0970178,699,72.76900462,Mountainous,4172.2527,97506,26.41250421,30.40686981,0,1.885140474,5.137606704,Plateau,56.27518684,1,8.444267635,Medium,0,0,0.368842193
31.24345841,-106.924207,353,25.47256463,Hilly,1350.34842,78056,57.76844408,28.21702461,1,82.66122565,7.939759449,Valley,66.5475715,1,63.260386,Low,1,0,1.027854529
38.75133619,-111.2393643,440,72.2985065,Mountainous,157.4652674,44802,3.132642436,13.07814679,0,48.24181499,26.6720013,Basin,15.38890639,0,32.40357786,Low,0,1,4.499902417
39.7094025,-104.4805218,568,25.40738059,Flat,3903.667416,71768,89.20065455,35.70545512,1,9.545508703,37.86990548,Valley,3.352195797,0,14.42847801,Low,1,1,0.455394545
31.77153523,-105.6146299,721,22.24621098,Hilly,4344.58785,87141,44.77369462,28.73645028,0,95.75596949,30.18320409,Valley,11.89754246,1,59.35484183,Low,0,0,3.029366206
37.22066064,-117.4694617,572,55.16566747,Flat,2461.531187,56599,17.78714299,20.78046357,1,29.64270099,4.584846332,Plateau,14.52887256,1,10.61649584,Low,1,0,3.067816449
30.40285519,-119.0231675,448,68.20658994,Flat,1424.636154,39016,23.93166177,3.554411776,0,47.44672628,25.39243076,Valley,63.74916237,1,45.52253684,Low,1,1,0.663028755
34.05422825,-102.4411687,471,6.252124825,Flat,3860.699401,45342,84.82390783,17.231926,1,48.40669364,6.387709671,Valley,97.09599788,0,96.43857509,High,1,0,1.048409247
35.16283299,-118.4033787,816,6.942237511,Hilly,44.49203341,90407,10.88061633,18.26992789,0,37.07999717,11.9796628,Plateau,49.52835742,1,54.73097258,Medium,0,0,0.954224113
35.80645226,-117.0332164,279,78.63289799,Flat,4620.141146,33437,92.5202744,39.7670049,0,15.15826739,-3.847325021,Basin,79.40581768,0,47.454824,Medium,1,0,4.136689398
39.35937248,-119.5573345,718,86.09022785,Hilly,4327.658224,83777,37.34626558,26.1589063,1,70.42915165,31.71452325,Basin,10.52613039,0,4.274597097,Medium,1,1,3.318445816
36.72250687,-107.4332727,440,60.83965072,Flat,2724.16605,59410,25.10852649,46.67382437,0,19.54861917,22.34495218,Valley,35.24494639,1,64.06372219,Low,1,0,2.946013598
34.81277951,-108.3525887,30,43.45397296,Mountainous,1387.90594,74743,33.18586937,37.78576369,0,68.23256604,33.14833869,Basin,15.70086339,1,33.89573411,Low,0,1,4.946227946
38.09675036,-100.2619267,152,84.68633148,Hilly,164.2244137,63844,40.89832198,27.36222779,0,80.21079773,1.175381529,Plateau,68.67143723,0,71.56305425,Medium,0,1,3.546110852
39.50532821,-102.2613521,769,73.15288624,Flat,4999.118751,77865,54.81131289,9.275404472,1,2.313209942,-3.533510117,Plateau,95.88614941,1,95.94636212,Medium,0,0,4.721158034
30.22066149,-111.7831365,877,58.37982564,Mountainous,3810.368615,35381,58.68074943,11.83062688,1,73.17846418,30.77274744,Valley,32.76891345,1,32.0817621,High,1,0,2.22094437
39.82521272,-112.5682832,362,32.65595507,Hilly,1693.549379,74155,44.78192751,8.843889005,0,63.80331679,33.94883272,Plateau,30.77632327,1,74.5547527,Low,1,1,4.052424831
30.86132139,-114.0629593,474,20.6015111,Mountainous,96.35985819,27324,44.63639079,22.69968596,1,19.57732386,-1.403665086,Plateau,43.71266262,1,69.65457454,High,0,0,1.403046043
38.14386779,-116.9518616,477,42.44863089,Flat,3196.458642,46270,28.52997858,36.40371934,0,62.01931366,22.09488204,Plateau,10.49815934,0,73.71022228,Low,0,1,1.403729761
32.80334753,-117.2383269,522,29.39543502,Mountainous,4934.520029,28453,38.38097597,38.20691644,0,42.07716404,-1.746847746,Plateau,76.05661797,1,79.47244314,Low,1,1,4.116375421
31.32179658,-117.3543258,473,34.58660019,Flat,3535.363543,67213,46.71383378,5.711410269,1,8.459196437,-9.273069293,Valley,91.46408117,0,18.0451274,Medium,0,1,4.321839783
34.3985564,-117.7177049,886,52.04747448,Flat,418.5720428,62758,59.75880236,25.29963096,1,52.36882164,17.11652497,Plateau,9.000500561,1,64.63934769,Medium,1,0,1.923330428
36.43956579,-115.1897592,859,17.74030174,Hilly,2011.391861,61460,13.0699879,24.59058982,1,97.32854433,37.51616837,Basin,35.97045373,1,57.08890063,Low,1,1,0.657309572
33.80951845,-113.8666274,403,80.81149133,Flat,545.9173136,60800,76.39737946,22.50544596,1,64.88102113,19.52469937,Plateau,87.17292367,1,23.69308996,High,1,1,1.668905383
30.54565408,-100.7684206,928,15.40741671,Flat,4560.802748,97886,68.05712307,15.75958388,1,33.05447004,11.45641925,Valley,15.41926798,1,31.5645789,Medium,0,0,0.92176632
35.9946114,-108.430535,795,48.6183703,Hilly,1652.072355,81277,29.87678498,24.31459503,0,56.35016437,4.102585244,Valley,68.744477,0,23.1470894,High,0,0,3.085430203
39.02403276,-100.2480845,762,74.85116247,Hilly,3666.882647,66432,45.93439423,26.3137297,1,73.78012666,4.073941604,Basin,19.42325282,0,54.72266517,Medium,0,0,1.331943802
33.83215366,-112.550661,67,49.01705006,Flat,423.45179,77170,94.69289813,30.38511216,1,15.62419822,3.153907839,Plateau,72.85336947,1,8.413936143,Low,0,0,3.606656794
32.16332778,-110.8474673,135,36.7411843,Flat,642.073479,83575,2.047738214,19.4908932,1,52.88286624,0.458159089,Valley,65.41021954,1,12.43266107,Medium,0,0,0.203041579
34.42577346,-113.5084268,850,48.01423928,Hilly,3397.43831,69732,81.13515985,47.30993114,0,50.68649008,-6.673528811,Plateau,95.35549372,0,77.33760386,Low,1,0,2.218834406
